date,strategy,sentiment_lambda,return
2021-09-08,Contrarian Tilt,-1.0,0.0014998391731063034
2021-09-09,Contrarian Tilt,-1.0,-0.01068101324805544
2021-09-10,Contrarian Tilt,-1.0,-0.007178563417466566
2021-09-13,Contrarian Tilt,-1.0,0.00016128760223877315
2021-09-14,Contrarian Tilt,-1.0,-0.005568602466746943
2021-09-15,Contrarian Tilt,-1.0,0.00351000690497749
2021-09-16,Contrarian Tilt,-1.0,-0.0037141269259053514
2021-09-17,Contrarian Tilt,-1.0,-0.005139989161140491
2021-09-20,Contrarian Tilt,-1.0,-0.009787242425942241
2021-09-21,Contrarian Tilt,-1.0,-0.0034113685424966523
2021-09-22,Contrarian Tilt,-1.0,0.0014825868095252126
2021-09-23,Contrarian Tilt,-1.0,0.005952945773579912
2021-09-24,Contrarian Tilt,-1.0,-0.001344757252647225
2021-09-27,Contrarian Tilt,-1.0,-0.000872272460887867
2021-09-28,Contrarian Tilt,-1.0,-0.007714796766629353
2021-09-29,Contrarian Tilt,-1.0,0.009001135387109581
2021-09-30,Contrarian Tilt,-1.0,-0.0074869708056066195
2021-10-01,Contrarian Tilt,-1.0,0.020357904048089508
2021-10-04,Contrarian Tilt,-1.0,0.004439607735624728
2021-10-05,Contrarian Tilt,-1.0,-0.0013394409279874526
2021-10-06,Contrarian Tilt,-1.0,-0.00048664894431920314
2021-10-07,Contrarian Tilt,-1.0,0.0067742829517537
2021-10-08,Contrarian Tilt,-1.0,-0.004968603712886541
2021-10-11,Contrarian Tilt,-1.0,-0.006302823930271942
2021-10-12,Contrarian Tilt,-1.0,0.002248143050626349
2021-10-13,Contrarian Tilt,-1.0,0.002440221778664597
2021-10-14,Contrarian Tilt,-1.0,0.007473032332081052
2021-10-15,Contrarian Tilt,-1.0,-0.0034959982187337145
2021-10-18,Contrarian Tilt,-1.0,-0.0017882824982590848
2021-10-19,Contrarian Tilt,-1.0,0.013342242520634184
2021-10-20,Contrarian Tilt,-1.0,0.010887080515094774
2021-10-21,Contrarian Tilt,-1.0,0.007461170041473546
2021-10-22,Contrarian Tilt,-1.0,0.002946782747667621
2021-10-25,Contrarian Tilt,-1.0,0.0031064415045634784
2021-10-26,Contrarian Tilt,-1.0,0.0030076762152585787
2021-10-27,Contrarian Tilt,-1.0,-0.011210743992936981
2021-10-28,Contrarian Tilt,-1.0,0.01968677417757505
2021-10-29,Contrarian Tilt,-1.0,-0.0004110154169011577
2021-11-01,Contrarian Tilt,-1.0,0.003977446804311423
2021-11-02,Contrarian Tilt,-1.0,0.0019994815201065485
2021-11-03,Contrarian Tilt,-1.0,0.0007490482614194986
2021-11-04,Contrarian Tilt,-1.0,-0.00063345562513404
2021-11-05,Contrarian Tilt,-1.0,-0.008314372246992103
2021-11-08,Contrarian Tilt,-1.0,0.0014444781744273089
2021-11-09,Contrarian Tilt,-1.0,0.000245160251112433
2021-11-10,Contrarian Tilt,-1.0,0.0014222629996421808
2021-11-11,Contrarian Tilt,-1.0,-0.00013420217124674296
2021-11-12,Contrarian Tilt,-1.0,0.0021708941312599084
2021-11-15,Contrarian Tilt,-1.0,-0.0005998762843360888
2021-11-16,Contrarian Tilt,-1.0,-0.005734917683461574
2021-11-17,Contrarian Tilt,-1.0,-0.0025554425152637425
2021-11-18,Contrarian Tilt,-1.0,-0.0029048783771366037
2021-11-19,Contrarian Tilt,-1.0,-0.005876531838382601
2021-11-22,Contrarian Tilt,-1.0,0.0041936161499884815
2021-11-23,Contrarian Tilt,-1.0,0.0032329372978304747
2021-11-24,Contrarian Tilt,-1.0,0.0009149009406162125
2021-11-26,Contrarian Tilt,-1.0,-0.01170318217157993
2021-11-29,Contrarian Tilt,-1.0,0.0031046864243163977
2021-11-30,Contrarian Tilt,-1.0,-0.024046241818210412
2021-12-01,Contrarian Tilt,-1.0,-0.014501640031611552
2021-12-02,Contrarian Tilt,-1.0,0.011668093446453563
2021-12-03,Contrarian Tilt,-1.0,0.01042158387704038
2021-12-06,Contrarian Tilt,-1.0,0.010270082785126412
2021-12-07,Contrarian Tilt,-1.0,0.0021659019483994645
2021-12-08,Contrarian Tilt,-1.0,-0.0003907349215176029
2021-12-09,Contrarian Tilt,-1.0,-0.0008783618863895024
2021-12-10,Contrarian Tilt,-1.0,0.009023365082796525
2021-12-13,Contrarian Tilt,-1.0,0.006447643657055153
2021-12-14,Contrarian Tilt,-1.0,0.0019469818926533067
2021-12-15,Contrarian Tilt,-1.0,0.010559616238481884
2021-12-16,Contrarian Tilt,-1.0,0.009007848212007792
2021-12-17,Contrarian Tilt,-1.0,-0.015899375715957918
2021-12-20,Contrarian Tilt,-1.0,0.004607843091962514
2021-12-21,Contrarian Tilt,-1.0,0.0027715521456800375
2021-12-22,Contrarian Tilt,-1.0,0.004589294136164312
2021-12-23,Contrarian Tilt,-1.0,0.001095584334984201
2021-12-27,Contrarian Tilt,-1.0,0.009354876271463187
2021-12-28,Contrarian Tilt,-1.0,0.006525165953632329
2021-12-29,Contrarian Tilt,-1.0,0.0007100635063788614
2021-12-30,Contrarian Tilt,-1.0,0.001345746010348636
2021-12-31,Contrarian Tilt,-1.0,0.0006993095255931321
2022-01-03,Contrarian Tilt,-1.0,0.0006931852123682432
2022-01-04,Contrarian Tilt,-1.0,-0.0013818586205263962
2022-01-05,Contrarian Tilt,-1.0,-0.0023692058455757475
2022-01-06,Contrarian Tilt,-1.0,-0.004046103144887031
2022-01-07,Contrarian Tilt,-1.0,0.0024193038463015755
2022-01-10,Contrarian Tilt,-1.0,-0.0009544075779406138
2022-01-11,Contrarian Tilt,-1.0,0.00378788875547272
2022-01-12,Contrarian Tilt,-1.0,0.001281290934844078
2022-01-13,Contrarian Tilt,-1.0,-0.0004141314359942011
2022-01-14,Contrarian Tilt,-1.0,-0.0028721671918613186
2022-01-18,Contrarian Tilt,-1.0,-0.01060539873922095
2022-01-19,Contrarian Tilt,-1.0,0.0007144807811825457
2022-01-20,Contrarian Tilt,-1.0,-0.011489676858778997
2022-01-21,Contrarian Tilt,-1.0,-0.005136709535254691
2022-01-24,Contrarian Tilt,-1.0,-0.004182236790105631
2022-01-25,Contrarian Tilt,-1.0,-0.007273645728028573
2022-01-26,Contrarian Tilt,-1.0,-0.009280801029578317
2022-01-27,Contrarian Tilt,-1.0,0.000847658647709801
2022-01-28,Contrarian Tilt,-1.0,0.012363441910562326
2022-01-31,Contrarian Tilt,-1.0,0.010294257800763488
2022-02-01,Contrarian Tilt,-1.0,-0.00016387407614969836
2022-02-02,Contrarian Tilt,-1.0,0.00763216194539234
2022-02-03,Contrarian Tilt,-1.0,-0.0095910144899742
2022-02-04,Contrarian Tilt,-1.0,-0.0023992899442743464
2022-02-07,Contrarian Tilt,-1.0,1.618885820669916e-05
2022-02-08,Contrarian Tilt,-1.0,-0.0025676908641294807
2022-02-09,Contrarian Tilt,-1.0,0.006690968481549703
2022-02-10,Contrarian Tilt,-1.0,-0.015265269634651671
2022-02-11,Contrarian Tilt,-1.0,-0.004045656186884401
2022-02-14,Contrarian Tilt,-1.0,-0.008589236264577754
2022-02-15,Contrarian Tilt,-1.0,0.005637119011457574
2022-02-16,Contrarian Tilt,-1.0,-0.002552609255405486
2022-02-17,Contrarian Tilt,-1.0,-0.010852827471124479
2022-02-18,Contrarian Tilt,-1.0,-0.005413185295147802
2022-02-22,Contrarian Tilt,-1.0,-0.005887192878852436
2022-02-23,Contrarian Tilt,-1.0,-0.005078119660645571
2022-02-24,Contrarian Tilt,-1.0,-0.0014571476705595003
2022-02-25,Contrarian Tilt,-1.0,0.025116587293977363
2022-02-28,Contrarian Tilt,-1.0,-0.003162368723324391
2022-03-01,Contrarian Tilt,-1.0,0.0010902557290471226
2022-03-02,Contrarian Tilt,-1.0,0.013085588928717733
2022-03-03,Contrarian Tilt,-1.0,0.008949280106403196
2022-03-04,Contrarian Tilt,-1.0,0.0073276919253558795
2022-03-07,Contrarian Tilt,-1.0,-0.012129410287584156
2022-03-08,Contrarian Tilt,-1.0,-0.010429469470557373
2022-03-09,Contrarian Tilt,-1.0,0.0025163956895951248
2022-03-10,Contrarian Tilt,-1.0,0.0028097782416495265
2022-03-11,Contrarian Tilt,-1.0,-0.005636582054903813
2022-03-14,Contrarian Tilt,-1.0,-0.003215644769183208
2022-03-15,Contrarian Tilt,-1.0,0.005879834104529326
2022-03-16,Contrarian Tilt,-1.0,0.0046862678552679424
2022-03-17,Contrarian Tilt,-1.0,0.012451649662908558
2022-03-18,Contrarian Tilt,-1.0,0.0033088783111442375
2022-03-21,Contrarian Tilt,-1.0,0.002156019707641216
2022-03-22,Contrarian Tilt,-1.0,0.003251672375404926
2022-03-23,Contrarian Tilt,-1.0,-0.009249543104238533
2022-03-24,Contrarian Tilt,-1.0,0.006259383629462612
2022-03-25,Contrarian Tilt,-1.0,0.006302915841254029
2022-03-28,Contrarian Tilt,-1.0,0.006180757260180712
2022-03-29,Contrarian Tilt,-1.0,0.012517007227420685
2022-03-30,Contrarian Tilt,-1.0,0.0011910618980837929
2022-03-31,Contrarian Tilt,-1.0,-0.010221112269169236
2022-04-01,Contrarian Tilt,-1.0,0.009799846692637181
2022-04-04,Contrarian Tilt,-1.0,0.0004695137714241079
2022-04-05,Contrarian Tilt,-1.0,-0.0014835765905049695
2022-04-06,Contrarian Tilt,-1.0,0.010683689400429717
2022-04-07,Contrarian Tilt,-1.0,0.0023828018031260643
2022-04-08,Contrarian Tilt,-1.0,0.005367646363941177
2022-04-11,Contrarian Tilt,-1.0,-0.016227277718783368
2022-04-12,Contrarian Tilt,-1.0,0.007963194813526621
2022-04-13,Contrarian Tilt,-1.0,0.006434581688857393
2022-04-14,Contrarian Tilt,-1.0,0.0005475952120755442
2022-04-18,Contrarian Tilt,-1.0,-0.0026638555137566506
2022-04-19,Contrarian Tilt,-1.0,0.006217767644096983
2022-04-20,Contrarian Tilt,-1.0,0.0027494481507466728
2022-04-21,Contrarian Tilt,-1.0,-0.01584828759062679
2022-04-22,Contrarian Tilt,-1.0,-0.012204916998607113
2022-04-25,Contrarian Tilt,-1.0,-0.004977728873163069
2022-04-26,Contrarian Tilt,-1.0,-0.014971556803946797
2022-04-27,Contrarian Tilt,-1.0,-0.003247906271092395
2022-04-28,Contrarian Tilt,-1.0,0.020305358516202514
2022-04-29,Contrarian Tilt,-1.0,-0.03337862487637892
2022-05-02,Contrarian Tilt,-1.0,-0.00024952032575600706
2022-05-03,Contrarian Tilt,-1.0,0.002510188999877582
2022-05-04,Contrarian Tilt,-1.0,0.02396144494041403
2022-05-05,Contrarian Tilt,-1.0,-0.01600424207545538
2022-05-06,Contrarian Tilt,-1.0,-0.007215741890623238
2022-05-09,Contrarian Tilt,-1.0,-0.02286498478132084
2022-05-10,Contrarian Tilt,-1.0,-0.00980761844485333
2022-05-11,Contrarian Tilt,-1.0,0.012059347474404007
2022-05-12,Contrarian Tilt,-1.0,0.004710602944626795
2022-05-13,Contrarian Tilt,-1.0,0.013744180473923243
2022-05-16,Contrarian Tilt,-1.0,0.00849393210238164
2022-05-17,Contrarian Tilt,-1.0,0.0029071839657304425
2022-05-18,Contrarian Tilt,-1.0,-0.02414304022081147
2022-05-19,Contrarian Tilt,-1.0,-0.007052619119505053
2022-05-20,Contrarian Tilt,-1.0,0.0022254575393227593
2022-05-23,Contrarian Tilt,-1.0,0.022268956604669248
2022-05-24,Contrarian Tilt,-1.0,0.010238662204140157
2022-05-25,Contrarian Tilt,-1.0,0.0032898126815829928
2022-05-26,Contrarian Tilt,-1.0,0.00643571110274718
2022-05-27,Contrarian Tilt,-1.0,0.011130399560310193
2022-05-31,Contrarian Tilt,-1.0,-0.012792311345887288
2022-06-01,Contrarian Tilt,-1.0,-0.004482061247859482
2022-06-02,Contrarian Tilt,-1.0,0.010298276964885176
2022-06-03,Contrarian Tilt,-1.0,-0.008166852938461333
2022-06-06,Contrarian Tilt,-1.0,-0.0006570467479688853
2022-06-07,Contrarian Tilt,-1.0,0.00694473723233994
2022-06-08,Contrarian Tilt,-1.0,-0.012990685565554091
2022-06-09,Contrarian Tilt,-1.0,-0.026044016965812128
2022-06-10,Contrarian Tilt,-1.0,-0.009265768197220308
2022-06-13,Contrarian Tilt,-1.0,-0.03547885462658177
2022-06-14,Contrarian Tilt,-1.0,-0.016296725400679272
2022-06-15,Contrarian Tilt,-1.0,0.0032437313708510024
2022-06-16,Contrarian Tilt,-1.0,-0.0046943112429607935
2022-06-17,Contrarian Tilt,-1.0,-0.006416822074164805
2022-06-21,Contrarian Tilt,-1.0,0.016191215785358815
2022-06-22,Contrarian Tilt,-1.0,-0.0010916282588467891
2022-06-23,Contrarian Tilt,-1.0,0.009825909770366726
2022-06-24,Contrarian Tilt,-1.0,0.016492512144662276
2022-06-27,Contrarian Tilt,-1.0,-0.007213408827547057
2022-06-28,Contrarian Tilt,-1.0,-0.011085510958781221
2022-06-29,Contrarian Tilt,-1.0,-0.0015501788541545942
2022-06-30,Contrarian Tilt,-1.0,-0.009057685258479697
2022-07-01,Contrarian Tilt,-1.0,0.01664221135575973
2022-07-05,Contrarian Tilt,-1.0,-0.009107653656328523
2022-07-06,Contrarian Tilt,-1.0,0.0028810735813688945
2022-07-07,Contrarian Tilt,-1.0,0.0006859832789240343
2022-07-08,Contrarian Tilt,-1.0,-0.0037343099255419043
2022-07-11,Contrarian Tilt,-1.0,0.004415538042110535
2022-07-12,Contrarian Tilt,-1.0,-0.004853378174865232
2022-07-13,Contrarian Tilt,-1.0,-0.000953318812500414
2022-07-14,Contrarian Tilt,-1.0,-0.009528785598726316
2022-07-15,Contrarian Tilt,-1.0,0.009885511692632002
2022-07-18,Contrarian Tilt,-1.0,-0.01721583533619833
2022-07-19,Contrarian Tilt,-1.0,0.011425372649331246
2022-07-20,Contrarian Tilt,-1.0,-0.013087408412580404
2022-07-21,Contrarian Tilt,-1.0,0.0006244718105137762
2022-07-22,Contrarian Tilt,-1.0,0.0010668843252986497
2022-07-25,Contrarian Tilt,-1.0,-0.0032328075591347787
2022-07-26,Contrarian Tilt,-1.0,0.004087101884760554
2022-07-27,Contrarian Tilt,-1.0,-0.001695144029092851
2022-07-28,Contrarian Tilt,-1.0,0.004603755831248573
2022-07-29,Contrarian Tilt,-1.0,0.0025989848996869334
2022-08-01,Contrarian Tilt,-1.0,-0.0028803876261452757
2022-08-02,Contrarian Tilt,-1.0,-0.005429148751442971
2022-08-03,Contrarian Tilt,-1.0,0.023906326711266652
2022-08-04,Contrarian Tilt,-1.0,-0.002246699169384161
2022-08-05,Contrarian Tilt,-1.0,-0.0092431687815961
2022-08-08,Contrarian Tilt,-1.0,0.0036278423601137514
2022-08-09,Contrarian Tilt,-1.0,3.316498060283839e-05
2022-08-10,Contrarian Tilt,-1.0,0.014626945874535219
2022-08-11,Contrarian Tilt,-1.0,-0.0025398368446962636
2022-08-12,Contrarian Tilt,-1.0,0.015170767925538464
2022-08-15,Contrarian Tilt,-1.0,0.017910990117494658
2022-08-16,Contrarian Tilt,-1.0,0.007591948676499639
2022-08-17,Contrarian Tilt,-1.0,-0.009149147385029232
2022-08-18,Contrarian Tilt,-1.0,-0.004298402513031464
2022-08-19,Contrarian Tilt,-1.0,-0.004344190547956107
2022-08-22,Contrarian Tilt,-1.0,-0.014811124982501058
2022-08-23,Contrarian Tilt,-1.0,-0.007388411601423444
2022-08-24,Contrarian Tilt,-1.0,-0.0008074265214543695
2022-08-25,Contrarian Tilt,-1.0,0.005208085191677286
2022-08-26,Contrarian Tilt,-1.0,-0.01688146679102216
2022-08-29,Contrarian Tilt,-1.0,-0.004558692157531294
2022-08-30,Contrarian Tilt,-1.0,-0.009306096204572024
2022-08-31,Contrarian Tilt,-1.0,0.0004607469570359754
2022-09-01,Contrarian Tilt,-1.0,0.013848412254684524
2022-09-02,Contrarian Tilt,-1.0,-0.009366181409251929
2022-09-06,Contrarian Tilt,-1.0,-0.002625147132026698
2022-09-07,Contrarian Tilt,-1.0,0.01904831716207001
2022-09-08,Contrarian Tilt,-1.0,0.0032432378567088214
2022-09-09,Contrarian Tilt,-1.0,0.007020655577144648
2022-09-12,Contrarian Tilt,-1.0,0.015572279823182785
2022-09-13,Contrarian Tilt,-1.0,-0.031181820251614492
2022-09-14,Contrarian Tilt,-1.0,0.006797556418468835
2022-09-15,Contrarian Tilt,-1.0,-0.008121320908770893
2022-09-16,Contrarian Tilt,-1.0,0.0072632566099095405
2022-09-19,Contrarian Tilt,-1.0,0.0032819372469984538
2022-09-20,Contrarian Tilt,-1.0,-0.01592090087267453
2022-09-21,Contrarian Tilt,-1.0,-0.013058063999539788
2022-09-22,Contrarian Tilt,-1.0,0.005962640364590236
2022-09-23,Contrarian Tilt,-1.0,-0.015491743749525144
2022-09-26,Contrarian Tilt,-1.0,-0.009184540170916319
2022-09-27,Contrarian Tilt,-1.0,-0.0039483714944999184
2022-09-28,Contrarian Tilt,-1.0,0.02285878049737283
2022-09-29,Contrarian Tilt,-1.0,-0.013275184350197654
2022-09-30,Contrarian Tilt,-1.0,-0.015536968300692068
2022-10-03,Contrarian Tilt,-1.0,0.02658572899767274
2022-10-04,Contrarian Tilt,-1.0,0.021899095296466473
2022-10-05,Contrarian Tilt,-1.0,-0.002375425058131459
2022-10-06,Contrarian Tilt,-1.0,-0.0069451470569786245
2022-10-07,Contrarian Tilt,-1.0,-0.012961121952035318
2022-10-10,Contrarian Tilt,-1.0,0.0032258333083141767
2022-10-11,Contrarian Tilt,-1.0,0.01851392463121943
2022-10-12,Contrarian Tilt,-1.0,-0.005128365945617388
2022-10-13,Contrarian Tilt,-1.0,0.020877477251985764
2022-10-14,Contrarian Tilt,-1.0,-0.009206447077033775
2022-10-17,Contrarian Tilt,-1.0,0.011078485727963227
2022-10-18,Contrarian Tilt,-1.0,0.00812904802226854
2022-10-19,Contrarian Tilt,-1.0,-0.00787966796290729
2022-10-20,Contrarian Tilt,-1.0,-0.0018134543832082422
2022-10-21,Contrarian Tilt,-1.0,0.021469951282554356
2022-10-24,Contrarian Tilt,-1.0,0.01808160909033392
2022-10-25,Contrarian Tilt,-1.0,0.005647298647237793
2022-10-26,Contrarian Tilt,-1.0,0.013436973294421601
2022-10-27,Contrarian Tilt,-1.0,0.001864781892651009
2022-10-28,Contrarian Tilt,-1.0,0.0215943124046492
2022-10-31,Contrarian Tilt,-1.0,-0.007409738863754438
2022-11-01,Contrarian Tilt,-1.0,-0.001958288416483899
2022-11-02,Contrarian Tilt,-1.0,-0.012479711897348061
2022-11-03,Contrarian Tilt,-1.0,-0.0016551792632543778
2022-11-04,Contrarian Tilt,-1.0,0.0129529603314509
2022-11-07,Contrarian Tilt,-1.0,0.011545423001709272
2022-11-08,Contrarian Tilt,-1.0,0.005955587404426819
2022-11-09,Contrarian Tilt,-1.0,-0.013808762361722118
2022-11-10,Contrarian Tilt,-1.0,0.021976694135940285
2022-11-11,Contrarian Tilt,-1.0,-0.001519179447033504
2022-11-14,Contrarian Tilt,-1.0,0.0019590417699690468
2022-11-15,Contrarian Tilt,-1.0,0.005880133862654579
2022-11-16,Contrarian Tilt,-1.0,-0.0036144477870860667
2022-11-17,Contrarian Tilt,-1.0,0.004523130864279453
2022-11-18,Contrarian Tilt,-1.0,0.010245763241019544
2022-11-21,Contrarian Tilt,-1.0,0.005489297855699452
2022-11-22,Contrarian Tilt,-1.0,0.013426853443999302
2022-11-23,Contrarian Tilt,-1.0,-9.935439567478982e-05
2022-11-25,Contrarian Tilt,-1.0,0.0010398606208261245
2022-11-28,Contrarian Tilt,-1.0,-0.008565764073427582
2022-11-29,Contrarian Tilt,-1.0,0.004570519439995534
2022-11-30,Contrarian Tilt,-1.0,0.01737362949880447
2022-12-01,Contrarian Tilt,-1.0,0.0007465839666051584
2022-12-02,Contrarian Tilt,-1.0,0.002610134973090579
2022-12-05,Contrarian Tilt,-1.0,-0.010741981522874812
2022-12-06,Contrarian Tilt,-1.0,-0.011433791879011149
2022-12-07,Contrarian Tilt,-1.0,0.0025424086629613524
2022-12-08,Contrarian Tilt,-1.0,0.0046680356648874195
2022-12-09,Contrarian Tilt,-1.0,-0.014999678140662156
2022-12-12,Contrarian Tilt,-1.0,0.006249995056371118
2022-12-13,Contrarian Tilt,-1.0,0.005045844536930351
2022-12-14,Contrarian Tilt,-1.0,-0.0009344759898042006
2022-12-15,Contrarian Tilt,-1.0,-0.01513965397357865
2022-12-16,Contrarian Tilt,-1.0,-0.005960689378679829
2022-12-19,Contrarian Tilt,-1.0,-0.0014112406094041127
2022-12-20,Contrarian Tilt,-1.0,0.0014292147694531894
2022-12-21,Contrarian Tilt,-1.0,0.012609498034276627
2022-12-22,Contrarian Tilt,-1.0,-0.006077385035172523
2022-12-23,Contrarian Tilt,-1.0,0.007603727829266745
2022-12-27,Contrarian Tilt,-1.0,0.002387059238226563
2022-12-28,Contrarian Tilt,-1.0,-0.010199129204578496
2022-12-29,Contrarian Tilt,-1.0,0.007750496742912465
2022-12-30,Contrarian Tilt,-1.0,0.0004759288379889477
2023-01-03,Contrarian Tilt,-1.0,0.0012638982494002533
2023-01-04,Contrarian Tilt,-1.0,0.00968515468609298
2023-01-05,Contrarian Tilt,-1.0,-0.000629181692962676
2023-01-06,Contrarian Tilt,-1.0,0.016460573163999317
2023-01-09,Contrarian Tilt,-1.0,-0.014408484406429074
2023-01-10,Contrarian Tilt,-1.0,0.001467148595909427
2023-01-11,Contrarian Tilt,-1.0,0.0022104054494158573
2023-01-12,Contrarian Tilt,-1.0,-0.0043381161741328795
2023-01-13,Contrarian Tilt,-1.0,0.002538930065153278
2023-01-17,Contrarian Tilt,-1.0,-0.005619047742965909
2023-01-18,Contrarian Tilt,-1.0,-0.017724228986625422
2023-01-19,Contrarian Tilt,-1.0,-0.0032889552278509006
2023-01-20,Contrarian Tilt,-1.0,0.009690032607776214
2023-01-23,Contrarian Tilt,-1.0,0.002427566162298227
2023-01-24,Contrarian Tilt,-1.0,-0.0017720294911762967
2023-01-25,Contrarian Tilt,-1.0,-0.0009509968173690387
2023-01-26,Contrarian Tilt,-1.0,0.00022988462617040068
2023-01-27,Contrarian Tilt,-1.0,-0.004417400798944635
2023-01-30,Contrarian Tilt,-1.0,-0.004613653075625205
2023-01-31,Contrarian Tilt,-1.0,0.0068894369243082355
2023-02-01,Contrarian Tilt,-1.0,-0.021499888395747548
2023-02-02,Contrarian Tilt,-1.0,-0.006657900749574846
2023-02-03,Contrarian Tilt,-1.0,-0.00990575535251026
2023-02-06,Contrarian Tilt,-1.0,-0.0026556810092445986
2023-02-07,Contrarian Tilt,-1.0,0.003741497208282205
2023-02-08,Contrarian Tilt,-1.0,-0.009285623412560007
2023-02-09,Contrarian Tilt,-1.0,-0.003966792920270244
2023-02-10,Contrarian Tilt,-1.0,0.01014155406732565
2023-02-13,Contrarian Tilt,-1.0,0.007606504757492344
2023-02-14,Contrarian Tilt,-1.0,-0.008768846398084073
2023-02-15,Contrarian Tilt,-1.0,0.0021814184319341326
2023-02-16,Contrarian Tilt,-1.0,-0.013084554512202327
2023-02-17,Contrarian Tilt,-1.0,0.013592465660739177
2023-02-21,Contrarian Tilt,-1.0,-0.006218503676577368
2023-02-22,Contrarian Tilt,-1.0,-0.004279191861516675
2023-02-23,Contrarian Tilt,-1.0,0.0018011437506180485
2023-02-24,Contrarian Tilt,-1.0,-0.00997162355569656
2023-02-27,Contrarian Tilt,-1.0,0.0005131214428618952
2023-02-28,Contrarian Tilt,-1.0,-0.008357692259918137
2023-03-01,Contrarian Tilt,-1.0,0.004461869715072608
2023-03-02,Contrarian Tilt,-1.0,0.002533604142511344
2023-03-03,Contrarian Tilt,-1.0,0.004181636490398046
2023-03-06,Contrarian Tilt,-1.0,0.002714367445604715
2023-03-07,Contrarian Tilt,-1.0,-0.0169065625362206
2023-03-08,Contrarian Tilt,-1.0,-0.0023637620215224025
2023-03-09,Contrarian Tilt,-1.0,-0.012381436726797989
2023-03-10,Contrarian Tilt,-1.0,-0.0007386474713039633
2023-03-13,Contrarian Tilt,-1.0,0.014751015254193795
2023-03-14,Contrarian Tilt,-1.0,0.0006425117524761416
2023-03-15,Contrarian Tilt,-1.0,0.007684749518491488
2023-03-16,Contrarian Tilt,-1.0,0.0003280834824029203
2023-03-17,Contrarian Tilt,-1.0,-0.013777286672224165
2023-03-20,Contrarian Tilt,-1.0,0.015513296235660825
2023-03-21,Contrarian Tilt,-1.0,-0.004378022167381451
2023-03-22,Contrarian Tilt,-1.0,-0.015833248290178552
2023-03-23,Contrarian Tilt,-1.0,0.006753435636491701
2023-03-24,Contrarian Tilt,-1.0,0.019191710055723683
2023-03-27,Contrarian Tilt,-1.0,0.0002243995619894408
2023-03-28,Contrarian Tilt,-1.0,0.003462378067364452
2023-03-29,Contrarian Tilt,-1.0,0.009532665666422638
2023-03-30,Contrarian Tilt,-1.0,0.0032555280462199876
2023-03-31,Contrarian Tilt,-1.0,0.005606972539749664
2023-04-03,Contrarian Tilt,-1.0,0.011276437342982224
2023-04-04,Contrarian Tilt,-1.0,0.007620643457398798
2023-04-05,Contrarian Tilt,-1.0,0.016667213876814923
2023-04-06,Contrarian Tilt,-1.0,-0.0003667422747806162
2023-04-10,Contrarian Tilt,-1.0,-0.0023452291304237637
2023-04-11,Contrarian Tilt,-1.0,-0.0005223415208198332
2023-04-12,Contrarian Tilt,-1.0,0.00042681992756398015
2023-04-13,Contrarian Tilt,-1.0,0.00987677102981838
2023-04-14,Contrarian Tilt,-1.0,-0.004426391875231487
2023-04-17,Contrarian Tilt,-1.0,-0.0010420984784407677
2023-04-18,Contrarian Tilt,-1.0,-0.0022910481047351433
2023-04-19,Contrarian Tilt,-1.0,-0.0013116341840028831
2023-04-20,Contrarian Tilt,-1.0,-0.00536610110769845
2023-04-21,Contrarian Tilt,-1.0,0.004805356992856547
2023-04-24,Contrarian Tilt,-1.0,0.0017684237993778865
2023-04-25,Contrarian Tilt,-1.0,0.00036696921505113025
2023-04-26,Contrarian Tilt,-1.0,-0.02103175624670983
2023-04-27,Contrarian Tilt,-1.0,0.009394654398887042
2023-04-28,Contrarian Tilt,-1.0,0.002686952865521147
2023-05-01,Contrarian Tilt,-1.0,0.0029471100395973126
2023-05-02,Contrarian Tilt,-1.0,-0.0033927775919813494
2023-05-03,Contrarian Tilt,-1.0,-0.006287831806115767
2023-05-04,Contrarian Tilt,-1.0,-0.0020064346649754016
2023-05-05,Contrarian Tilt,-1.0,0.00830129948960593
2023-05-08,Contrarian Tilt,-1.0,0.00109651132959652
2023-05-09,Contrarian Tilt,-1.0,-0.005347072391262386
2023-05-10,Contrarian Tilt,-1.0,0.00019500068029010872
2023-05-11,Contrarian Tilt,-1.0,-8.047415098621705e-05
2023-05-12,Contrarian Tilt,-1.0,0.0006134155957116399
2023-05-15,Contrarian Tilt,-1.0,-0.0037273299013101937
2023-05-16,Contrarian Tilt,-1.0,-0.010760104121227757
2023-05-17,Contrarian Tilt,-1.0,-0.00343354818188989
2023-05-18,Contrarian Tilt,-1.0,0.001112592245093982
2023-05-19,Contrarian Tilt,-1.0,0.0017818555788980358
2023-05-22,Contrarian Tilt,-1.0,-0.00926426746661263
2023-05-23,Contrarian Tilt,-1.0,-0.004140691951296118
2023-05-24,Contrarian Tilt,-1.0,-0.00422224750843758
2023-05-25,Contrarian Tilt,-1.0,-0.010981866721394277
2023-05-26,Contrarian Tilt,-1.0,-0.0022524565535105867
2023-05-30,Contrarian Tilt,-1.0,-0.00689373564691316
2023-05-31,Contrarian Tilt,-1.0,0.005977705223594944
2023-06-01,Contrarian Tilt,-1.0,-0.0044760755579901735
2023-06-02,Contrarian Tilt,-1.0,0.011469501989445935
2023-06-05,Contrarian Tilt,-1.0,-0.00013478291821724276
2023-06-06,Contrarian Tilt,-1.0,-0.0028010936435305814
